Division,Gender,Age Group,Category,Product types,Article Number,Article Name,Color,Image,EAN,UPC,Size, WHS , MSRP ,Currency,Inventory, Offer Price 
Footwear,Unisex,Infant,Originals,Shoes - Low (No-Fb),JH9984,SUPERSTAR II CF EL I FTWWHT/CBLACK/FTWWHT,White,,4067888303841,196479220527,9K, 27.5 , 55.0 ,USD,52, $22.14 
Footwear,Unisex,Infant,Originals,Shoes - Low (No-Fb),JH9984,SUPERSTAR II CF EL I FTWWHT/CBLACK/FTWWHT,White,,4067888303797,196479216896,9-K, 27.5 , 55.0 ,USD,0, $22.14 
Footwear,Unisex,Infant,Originals,Shoes - Low (No-Fb),JH9984,SUPERSTAR II CF EL I FTWWHT/CBLACK/FTWWHT,White,,4067888300178,196479216865,10K, 27.5 , 55.0 ,USD,37, $22.14 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264840,197620690367,5, 82.5 , 150.0 ,USD,1, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264864,197620690381,5-, 82.5 , 150.0 ,USD,0, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264819,197620690336,6, 82.5 , 150.0 ,USD,1, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264925,197620690442,6-, 82.5 , 150.0 ,USD,4, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264918,197620690435,7, 82.5 , 150.0 ,USD,2, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264901,197620690428,7-, 82.5 , 150.0 ,USD,4, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264826,197620690343,8, 82.5 , 150.0 ,USD,12, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264871,197620690398,8-, 82.5 , 150.0 ,USD,3, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264833,197620690350,9, 82.5 , 150.0 ,USD,7, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264932,197620690459,9-, 82.5 , 150.0 ,USD,11, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264857,197620690374,10, 82.5 , 150.0 ,USD,0, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264949,197620690466,10-, 82.5 , 150.0 ,USD,0, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264895,197620690411,11, 82.5 , 150.0 ,USD,0, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4067906264888,197620690404,11-, 82.5 , 150.0 ,USD,1, $66.41 
Footwear,Womens,Adult,Tennis,Shoes - Low (No-Fb),JP7313,adizero Ubersonic 5 W FTWWHT/ASHPEA/LUCPNK,White,,4069991241812,198330258847,12, 82.5 , 150.0 ,USD,0, $66.41 
Apparel,Mens,Adult,Hiking,Jacket (Filled Thin),JZ0921,XPR LF HO JKT GRETHR,,,4068811799199,197626822540,XS, 100.0 , 200.0 ,USD,0, $80.50 
Apparel,Mens,Adult,Hiking,Jacket (Filled Thin),JZ0921,XPR LF HO JKT GRETHR,,,4068811799151,197626822502,S, 100.0 , 200.0 ,USD,3, $80.50 
Apparel,Mens,Adult,Hiking,Jacket (Filled Thin),JZ0921,XPR LF HO JKT GRETHR,,,4068811799182,197626822533,M, 100.0 , 200.0 ,USD,15, $80.50 
Apparel,Mens,Adult,Hiking,Jacket (Filled Thin),JZ0921,XPR LF HO JKT GRETHR,,,4068811799168,197626822519,L, 100.0 , 200.0 ,USD,17, $80.50 
Apparel,Mens,Adult,Hiking,Jacket (Filled Thin),JZ0921,XPR LF HO JKT GRETHR,,,4068811799106,197626818857,XL, 100.0 , 200.0 ,USD,17, $80.50 
Apparel,Mens,Adult,Hiking,Jacket (Filled Thin),JZ0921,XPR LF HO JKT GRETHR,,,4068811799236,197626822588,2XL, 100.0 , 200.0 ,USD,8, $80.50 
Apparel,Mens,Adult,Hiking,Jacket (Filled Thin),JZ0921,XPR LF HO JKT GRETHR,,,4068811799212,197626822564,3XL, 100.0 , 200.0 ,USD,2, $80.50 
